id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
103724,104059.0,,,Gl 817,,,21.081502,-16.958865,19.1718,-914.54,-2035.65,-47.0,11.45,10.037,M3,1.443,13.240389,-12.687134,-5.592005,-0.00013184,8.6e-06,-0.00016695,5.519124232118451,-0.2959880297097699,-4.4338150342e-06,-9.869109688e-06,,,Cap,1,103724,,0.0084178270766081,,11.519,11.359
103743,104078.0,,,,,,21.085914,19.601666,69.6379,-200.76,-567.33,0.0,11.61,7.396,K:...,1.244,47.419295,-45.332794,23.36205,-3.9e-07,-9.339e-05,-0.00018042,5.52027933052048,0.3421136121822862,-9.733119451e-07,-2.750493453e-06,,,Del,1,103743,,0.0958517397685645,,11.687,11.447
103757,104092.0,200779.0,,Gl 818,,,21.088818,7.069298,15.058,77.69,-563.47,-65.7,8.27,7.381,K5,1.119,10.809072,-10.317732,1.853111,-4.066e-05,4.665e-05,-4.909e-05,5.521039652702799,0.1233825329281062,3.766517484e-07,-2.731779645e-06,,,Equ,1,103757,,0.0971851702940168,,,
103762,104097.0,,,,,,21.089911,14.53987,43.7828,515.72,0.79,0.0,10.51,7.303,K:,1.15,30.664646,-29.253935,10.991831,7.553e-05,7.923e-05,1.6e-07,5.521325874459742,0.253768601512745,2.5002811134e-06,3.830028e-09,,,Del,1,103762,,0.1044239218543173,,10.568,10.458
103773,104108.0,200349.0,,,,,21.092121,-59.138374,32.8407,105.83,-19.65,0.0,9.42,6.838,K3V,1.04,12.195889,-11.621273,-28.190741,9.68e-06,1.405e-05,-1.6e-06,5.521904339435284,-1.03215934657652,5.130783181e-07,-9.5265888e-08,,,Ind,1,103773,,0.1602507238881418,,,
103789,104124.0,,,,,,21.094674,26.640889,45.5166,-149.93,-210.64,0.0,10.75,7.459,K7,1.05,29.472251,-28.046375,20.409512,-7.71e-06,-3.833e-05,-4.154e-05,5.522572610789927,0.46497123439906,-7.268811513e-07,-1.021211536e-06,,,Vul,1,103789,,0.090448214904759,,10.807,10.697
103802,104137.0,,,GJ 4180,,,21.098997,4.428011,24.9813,135.46,-169.87,0.0,12.13,10.142,,1.548,18.062204,-17.149407,1.928718,1.245e-05,1.08e-05,-2.051e-05,5.523704498375352,0.0772833799112587,6.567286117e-07,-8.23552999e-07,,,Equ,1,103802,,0.0076418762396346,,12.248,12.008
103857,104192.0,,,,,,21.109746,-41.073551,57.5374,82.89,-56.33,0.0,11.09,7.29,K7,1.26,31.539614,-29.777335,-37.803644,8.37e-06,2.39e-05,-1.184e-05,5.526518578293023,-0.7168687025860275,4.018620598e-07,-2.73095546e-07,,,Mic,1,103857,,0.1056817509213658,,11.155,11.015
103862,104197.0,,,GJ 9725,,,21.110422,80.793556,33.1236,266.97,159.57,0.0,10.84,8.239,K5,1.26,3.854291,-3.637215,32.696911,1.103e-05,4.854e-05,4.1e-06,5.526695674186976,1.4101135631504125,1.294307083e-06,7.7361719e-07,,,Cep,1,103862,,0.0440960816450637,,10.894,10.764
103879,104214.0,201091.0,8085.0,Gl 820A,61    Cyg,,21.114794,38.749415,3.4865,4155.1,3258.9,-64.8,5.2,7.488,K5V,1.069,1.979356,-1.863636,2.181892,-1.456e-05,0.0001102,1.49e-06,5.527840164315857,0.6763048804390562,2.01444932408e-05,1.5799593035e-05,,61.0,Cyg,1,103879,Gl 820,0.0880643228418064,V1803,5.682,5.002
103883,104217.0,201092.0,8086.0,Gl 820B,61    Cyg,,21.115163,38.742055,3.498,4107.4,3143.72,-64.3,6.05,8.331,K7V,1.309,1.986273,-1.869789,2.188742,-1.387e-05,0.00010874,4.4e-07,5.527936854824758,0.6761764153655825,1.99132371151e-05,1.5241184638e-05,,61.0,Cyg,2,103879,Gl 820,0.0405135220229263,,,
103967,104304.0,,,,,,21.130093,29.756185,32.7118,87.83,-247.65,0.0,9.6,7.026,K8,1.102,20.752989,-19.385396,16.235201,2.375e-05,-3.13e-06,-3.409e-05,5.531845349853737,0.5193433933905587,4.258118556e-07,-1.200641079e-06,,,Cyg,1,103967,,0.134772101385135,,,
103992,104329.0,,,GJ 4181,,,21.133862,25.176234,32.6904,-21.03,-162.85,-4.1,9.84,7.268,K8,1.16,21.639813,-20.173858,13.906609,2.98e-06,-7.34e-06,-2.514e-05,5.532832090882225,0.4394081717080675,-1.01956317e-07,-7.89519078e-07,,,Vul,1,103992,,0.1078449963293831,,,
103995,104331.0,201161.0,,,,,21.13453,-9.166934,41.2371,-145.2,-365.72,0.0,9.72,6.644,K0,0.997,29.782421,-27.755123,-6.569543,-2.831e-05,-1.329e-05,-7.218e-05,5.533007009442189,-0.15999317528018,-7.039494642e-07,-1.773060592e-06,,,Aqr,1,103995,,0.1916019832068456,,,
104045,104383.0,,,GJ 9721A,,,21.145964,-4.42693,27.0856,-75.36,-33.09,11.0,9.45,7.286,M1,1.15,19.810919,-18.351883,-2.090682,1.26e-06,-1.465e-05,-5.2e-06,5.536000430138591,-0.0772645027174025,-3.653555897e-07,-1.60424846e-07,,,Aqr,1,104045,GJ 9721,0.1060718149635314,,,
104047,104384.0,,,GJ 9723,,,21.146293,47.156527,62.422,423.05,-242.1,0.0,10.79,6.813,K3:,0.95,31.141922,-28.842913,45.768692,0.0001264,5.742e-05,-4.982e-05,5.536086468287412,0.8230366528282,2.0510042756e-06,-1.17373392e-06,,,Cyg,1,104047,,0.1639834427626536,,10.869,10.729
104089,104426.0,235451.0,,,,,21.153754,54.353342,43.8982,183.76,-69.47,0.0,9.77,6.558,K7,1.003,18.803478,-17.347327,35.672839,3.535e-05,2.06e-05,-8.62e-06,5.53803972131917,0.9486447769994488,8.908936194e-07,-3.36800063e-07,,,Cyg,1,104089,,0.2073958204453831,,,
104095,104432.0,,,Gl 821,,,21.154837,-13.302505,12.1684,710.44,-1995.17,-61.0,10.87,10.444,M3,1.49,8.705568,-8.02691,-2.79973,-3.613e-05,9.032e-05,-0.00010019,5.538323373715231,-0.2321725044997125,3.4443103121e-06,-9.67285711e-06,,,Aqr,1,104095,,0.0057862873881795,,10.934,10.804
104124,104461.0,,,,,,21.160149,-10.000116,62.1504,-1.1,-13.77,0.0,10.57,6.603,K3V,1.055,45.055304,-41.427228,-10.792428,-7.5e-07,2.4e-07,-4.09e-06,5.539714115336683,-0.1745349551398762,-5.3329505e-09,-6.6758843e-08,,,Aqr,1,104124,,0.1989756811090657,,10.627,10.507
104152,104488.0,,,,,,21.16678,-53.054984,46.729,71.38,-155.31,0.0,11.65,8.302,M0,1.29,20.70806,-18.97423,-37.346409,-9.81e-06,3.092e-05,-2.115e-05,5.541450169025045,-0.9259841504361112,3.460600052e-07,-7.52964127e-07,,,Ind,1,104152,,0.0416102188517454,,11.748,11.548
104157,104493.0,,,,,,21.167283,-13.176488,43.3463,-8.02,59.49,0.0,10.58,7.395,K5V,1.11,31.121461,-28.508336,-9.880847,9.6e-07,-3.17e-06,1.217e-05,5.541581611781999,-0.2299730993629924,-3.88820572e-08,2.88415658e-07,,,Aqr,1,104157,,0.0959400631515933,,,
104198,104535.0,,,,,,21.175215,3.119753,71.2251,162.65,-154.05,0.0,10.84,6.577,K3,1.05,52.54222,-47.930203,3.876288,3.999e-05,3.954e-05,-5.311e-05,5.543658239807701,0.0544499670146024,7.885494514e-07,-7.46855474e-07,,,Equ,1,104198,,0.2037980386287055,,10.907,10.777
104214,104551.0,,,,,,21.178457,-17.473643,102.6694,-31.7,-51.85,0.0,12.74,7.683,,,72.40673,-65.938539,-30.828237,-1.635e-05,-6.45e-06,-2.462e-05,5.544507157248054,-0.3049726085390637,-1.536859367e-07,-2.51375893e-07,,,Cap,1,104214,,0.0735868139651044,,,
104228,104565.0,,,GJ 4182,,,21.181884,29.42307,32.2581,-225.58,-295.82,0.0,11.06,8.517,M1,1.372,20.790954,-18.899626,15.846937,-6.91e-06,-4.139e-05,-4.029e-05,5.545404350626369,0.5135294509614963,-1.0936427006e-06,-1.434175829e-06,,,Cyg,1,104228,,0.0341350072949311,,11.138,10.958
104259,104596.0,,,,,,21.188054,33.524239,73.6377,503.73,155.05,0.0,11.48,7.144,K:...,1.416,45.491838,-41.219024,40.669344,9.809e-05,0.00015378,4.614e-05,5.547019622829589,0.5851083434065962,2.4421519531e-06,7.51703611e-07,,,Cyg,1,104259,,0.1208926785213299,,11.601,11.361
104269,104606.0,,,,,,21.19017,5.493748,46.7946,-96.51,-75.95,0.0,11.72,8.369,K7,1.262,34.535106,-31.256852,4.479981,-1.347e-05,-1.734e-05,-1.715e-05,5.547573573930273,0.0958839931100875,-4.678936831e-07,-3.6821599e-07,,,Equ,1,104269,,0.039120103938735,,11.811,11.571
104273,104610.0,,,,,,21.191254,-5.309467,35.3732,111.16,-150.13,0.0,10.99,8.247,,1.301,26.120591,-23.627605,-3.273263,1.102e-05,1.573e-05,-2.563e-05,5.547857343540264,-0.0926676766943074,5.389188873e-07,-7.27850778e-07,,,Aqr,1,104273,,0.0437723637934765,,11.062,10.942
104307,104644.0,,,GJ 9724,,,21.197089,-43.613646,14.8038,215.97,-688.32,0.0,11.98,11.128,M1:,1.586,7.959631,-7.177825,-10.211543,-1.492e-05,3.433e-05,-3.576e-05,5.549384959705926,-0.7612017213583525,1.0470521059e-06,-3.337069526e-06,,,Mic,1,104307,,0.0030817684166115,,12.11,11.87
104308,104646.0,,,,,,21.198266,32.097926,55.0358,-140.69,-127.67,0.0,11.31,7.607,,,34.633513,-31.212696,29.244258,-1.168e-05,-4e-05,-2.886e-05,5.549693164761787,0.5602144920857812,-6.820843672e-07,-6.18961625e-07,,,Cyg,1,104308,,0.0789223484789972,,11.387,11.207
104439,104777.0,,,,,,21.226137,-19.329548,65.9631,-246.08,-1092.85,0.0,11.7,7.603,K4,1.234,46.540774,-41.332428,-21.833857,-0.00013873,1.796e-05,-0.00032977,5.55698966099183,-0.3373642590051862,-1.1930295051e-06,-5.298286307e-06,,,Cap,1,104439,,0.079213645415285,,11.776,11.616
104477,104815.0,,,,,,21.234947,14.949346,49.0677,-36.1,-200.24,0.0,10.33,6.876,K3,0.95,35.518987,-31.397805,12.657748,3.52e-06,-1.457e-05,-4.602e-05,5.559296159594787,0.2609153025795113,-1.750177387e-07,-9.70790913e-07,,,Peg,1,104477,,0.1547390762820877,,10.39,10.26
104700,105038.0,202575.0,,Gl 824,,,21.275685,9.393825,16.3881,146.48,-119.11,-18.3,7.88,6.807,K2,1.02,12.227284,-10.578434,2.674834,-5.18e-06,1.987e-05,-1.239e-05,5.569961315856943,0.1639531842112275,7.101550793e-07,-5.77461574e-07,,,Equ,1,104700,,0.1648921573150831,,,
104724,105062.0,202389.0,,,,,21.283282,-46.062613,41.0004,274.02,-194.87,0.0,10.04,6.976,K2/K3V:,1.079,21.551832,-18.570554,-29.524326,1.442e-05,5.947e-05,-2.688e-05,5.571950327256415,-0.8039442646186663,1.3284864475e-06,-9.44756419e-07,,,Ind,1,104724,,0.141123714841185,,,
104751,105090.0,202560.0,,Gl 825,,Lacaille 8760,21.287725,-38.867362,3.9462,-3259.0,-1146.99,28.2,6.69,8.709,M1/M2V,1.397,2.330004,-2.003156,-2.476477,-3.405e-05,-5.295e-05,-3.518e-05,5.573113374318819,-0.6783634426887974,-1.58000778493e-05,-5.560764434e-06,,,Mic,1,104751,,0.0286022369395428,AX,6.707,6.667
104788,105125.0,,,,,,21.29494,-59.815812,78.0031,56.95,-52.56,0.0,11.17,6.709,K7,1.18,29.788285,-25.509792,-67.426939,9.6e-07,2.753e-05,-9.99e-06,5.5750023758871725,-1.0439828676581129,2.761013911e-07,-2.5481807e-07,,,Pav,1,104788,,0.1804679146556722,,11.241,11.091
104814,105152.0,202751.0,,Gl 825.3,,,21.300826,0.161579,19.8177,469.12,-186.83,-26.9,8.15,6.665,K2,0.99,15.072038,-12.867099,0.055887,8.38e-06,5.211e-05,-1.803e-05,5.576543289631959,0.0028200914477587,2.2743579382e-06,-9.05777399e-07,,,Aqr,1,104814,,0.1879316816803267,,,
104866,105204.0,202819.0,,,,,21.310904,-8.039593,36.8732,317.61,-34.75,0.0,9.83,6.996,K5V,1.111,27.830608,-23.632512,-5.156989,3.609e-05,4.384e-05,-6.15e-06,5.579181620396395,-0.1403173641365887,1.5398167308e-06,-1.68472753e-07,,,Aqr,1,104866,,0.1385479167566721,,,
104922,105261.0,,,,,,21.321737,-0.555303,40.4367,-247.27,-286.67,0.0,11.57,8.536,,1.409,30.895804,-26.084908,-0.391901,-3.168e-05,-3.669e-05,-5.619e-05,5.582017621510605,-0.0096918628845575,-1.1987987879e-06,-1.389815378e-06,,,Aqr,1,104922,,0.0335428530832689,,11.638,11.518
104996,105336.0,,,GJ 9732,,,21.336168,-67.651563,20.4834,-429.14,87.68,0.0,10.9,9.343,,1.45,5.969957,-5.002145,-18.944863,-2.119e-05,-3.784e-05,3.31e-06,5.585795727367499,-1.1807425265094438,-2.0805294287e-06,4.25084635e-07,,,Pav,1,104996,,0.015951443869276,,10.992,10.832
105001,105341.0,203040.0,,Gl 826.1,,,21.337174,-19.852286,16.2206,-173.35,-721.75,15.6,9.09,8.04,K5V,1.34,11.697208,-9.795105,-5.508505,-1.202e-05,-7.71e-06,-5.88e-05,5.586059165285492,-0.3464877544989663,-8.404245152e-07,-3.499142739e-06,,,Cap,1,105001,,0.0529663443891658,,,
105028,105368.0,,,,,,21.34238,-23.607553,44.9438,-154.63,-416.14,0.0,10.56,7.297,K7V,1.024,31.610176,-26.396801,-17.998636,-4.946e-05,-2.59e-06,-8.308e-05,5.5874218944103005,-0.4120295241569375,-7.496673942e-07,-2.01750365e-06,,,Cap,1,105028,,0.1050025872110884,,,
105053,105393.0,,,GJ 9735,,,21.347766,-51.044601,59.8802,203.85,-141.07,22.2,10.63,6.744,G5,0.808,28.931177,-24.090201,-46.565131,2.436e-05,5.672e-05,-4.34e-05,5.588831945561019,-0.8908963613582662,9.882926878e-07,-6.83926659e-07,,,Ind,1,105053,,0.1747430855267323,,10.701,10.581
105101,105441.0,202746.0,,,,,21.35678,-66.915937,30.175,95.51,-102.11,0.0,8.97,6.572,K2V(p),1.01,9.109668,-7.549021,-27.758905,-1.67e-06,1.953e-05,-5.86e-06,5.5911918716485305,-1.1679034246284288,4.630455463e-07,-4.95043249e-07,,,Pav,1,105101,,0.2047387276341639,V390,9.063,8.893
105157,105496.0,,,,,,21.366841,31.101215,41.9992,375.04,177.31,0.0,10.67,7.554,K5,1.21,27.750325,-22.87335,21.694749,3.418e-05,7.078e-05,3.091e-05,5.593825920645742,0.54281860470244,1.8182452276e-06,8.59623136e-07,,,Cyg,1,105157,,0.0828705077906982,,10.724,10.604
105164,105504.0,,,,,,21.368828,-10.513314,42.4088,-43.37,-11.46,0.0,10.21,7.073,K7V,1.255,32.189328,-26.504256,-7.738079,-6e-06,-6.61e-06,-2.32e-06,5.594346168192684,-0.1834919361469112,-2.102636933e-07,-5.5559647e-08,,,Aqr,1,105164,,0.1290624782060536,,,
105167,105506.0,,,,,,21.369054,-51.355229,41.4938,205.98,-103.06,0.0,9.76,6.67,K0,1.022,20.005082,-16.469749,-32.408016,1.384e-05,4.228e-05,-1.295e-05,5.594405346918168,-0.8963178299285662,9.986192192e-07,-4.99648979e-07,,,Ind,1,105167,,0.1870682140365799,,,
105192,105533.0,,,,,,21.374056,10.873761,20.4708,-56.75,31.97,0.0,9.91,8.354,M0,1.495,15.53687,-12.757209,3.861729,-4.04e-06,-3.97e-06,3.12e-06,5.595714738597068,0.1897829292056637,-2.751317637e-07,1.54994933e-07,,,Equ,1,105192,,0.0396643187946858,,,
105307,105648.0,,,,,,21.398928,-44.391754,69.0608,47.29,-67.9,0.0,11.3,7.104,M1,1.613,38.342693,-31.067065,-48.312208,-2.39e-06,2.231e-05,-1.624e-05,5.6022263460984085,-0.7747822753992788,2.292683895e-07,-3.29188489e-07,,,Mic,1,105307,,0.1254295892302317,,11.396,11.176
105334,105675.0,203413.0,,,,,21.404218,-58.692307,25.113,-102.08,-19.58,0.0,8.68,6.681,K3V,1.063,10.150446,-8.201193,-21.456273,-9.39e-06,-8.39e-06,-1.24e-06,5.603611182644205,-1.0243740036070326,-4.948978051e-07,-9.4926518e-08,,,Ind,1,105334,,0.1851825243638178,,,
105338,105679.0,,,Gl 826.2,,,21.405044,-46.693081,25.2398,736.95,-51.41,0.0,12.45,10.44,M5,1.52,13.468588,-10.876911,-18.366749,5.309e-05,7.302e-05,-4.31e-06,5.6038274643011645,-0.8149480018737387,3.5728344189e-06,-2.49242713e-07,,,Ind,1,105338,,0.0058076441752131,,12.642,12.242
105366,105707.0,,,,,,21.410172,32.122983,45.4752,-155.9,-118.88,0.0,11.09,7.801,,,29.994898,-24.157475,24.180907,-1.07e-05,-3.551e-05,-2.22e-05,5.60516995953538,0.5606518119680987,-7.55824528e-07,-5.76346503e-07,,,Cyg,1,105366,,0.0660085207002159,,11.158,10.998
105508,105849.0,,,,,,21.438653,68.649847,65.3168,124.56,124.59,0.0,10.6,6.525,,0.797,18.630898,-14.777086,60.834298,-4.28e-06,5.373e-05,1.436e-05,5.612626281984304,1.198165853256935,6.038839205e-07,6.04029364e-07,,,Cep,1,105508,,0.213796208950223,,,
105522,105863.0,,,,,,21.440901,-44.223619,51.5464,71.18,-10.39,0.0,10.7,7.139,K7,1.335,28.954559,-22.937929,-35.951581,9.63e-06,1.507e-05,-1.86e-06,5.613214689540806,-0.7718477547562337,3.450903778e-07,-5.0372141e-08,,,Mic,1,105522,,0.1214506937715778,,10.782,10.622
105544,105885.0,,,Gl 828.1,,,21.445125,3.737142,27.0783,-41.37,-53.06,-4.7,10.5,8.337,M1,1.369,21.19843,-16.755406,1.764939,-6.77e-06,-1.57e-06,-7.26e-06,5.614320656035078,0.0652254351312925,-2.005674196e-07,-2.57242138e-07,,,Peg,1,105544,,0.0402902535083295,,10.554,10.294
105564,105905.0,203850.0,,Gl 827.1,,,21.449485,-56.125265,23.0044,662.19,138.83,-40.5,8.65,6.841,K3V,0.924,10.068417,-7.939135,-19.09929,3.769e-05,6.432e-05,4.302e-05,5.6154621288924735,-0.97957066666522,3.2103877113e-06,6.73066832e-07,,,Ind,1,105564,,0.1598085459473091,,,
105591,105932.0,,,Gl 828.2,,,21.454682,-6.844282,16.3452,24.98,-403.33,0.0,11.09,10.023,M0,1.5,12.756994,-10.031474,-1.94788,-1.77e-06,3.91e-06,-3.173e-05,5.616822550681502,-0.1194552597413987,1.211064574e-07,-1.955399017e-06,,,Aqr,1,105591,,0.0085270733734362,,11.141,11.021
105622,105963.0,,,GJ 4196,,,21.459164,34.024616,27.8707,-277.29,-182.43,0.0,11.06,8.834,M0:,1.785,18.174383,-14.257032,15.595023,-1.227e-05,-3.799e-05,-2.043e-05,5.617995988026271,0.5938415831010262,-1.3443398548e-06,-8.84445597e-07,,,Cyg,1,105622,,0.0254917705050911,,11.134,10.964
105702,106043.0,,,,,,21.479009,-47.261703,35.791,-13.48,-57.74,0.0,12.2,9.431,M1,1.42,19.188672,-14.892247,-26.287098,-7.25e-06,2.66e-06,-6.8e-06,5.623191299162264,-0.8248723213999162,-6.53528841e-08,-2.79931419e-07,,,Gru,1,105702,,0.0147095707679697,,12.377,11.967
105731,106072.0,,,,,,21.485082,19.484333,43.8789,-210.77,-161.97,0.0,10.87,7.659,M0,1.305,32.7193,-25.310069,14.635767,-1.834e-05,-4.249e-05,-3.248e-05,5.624781269884298,0.3400657600387175,-1.0218417945e-06,-7.85252718e-07,,,Peg,1,105731,,0.0752315483186871,,10.948,10.808
105733,106074.0,,,,,,21.485288,12.183002,56.6893,155.31,-460.79,0.0,11.17,7.402,M0,1.06,43.831504,-33.902104,11.963416,4.725e-05,1.741e-05,-0.00012378,5.624835242436114,0.2126334997366175,7.529641273e-07,-2.233972958e-06,,,Peg,1,105733,,0.0953235043920514,,11.242,11.102
105765,106106.0,,,Gl 829,,,21.493551,17.64329,6.7047,1008.09,376.21,-24.9,10.33,11.198,M4,1.62,5.062257,-3.897986,2.03206,-2.17e-06,4.303e-05,3.93e-06,5.626998496384533,0.3079335072785362,4.8873582323e-06,1.823917547e-06,,,Peg,1,105765,,0.002889348981559,,10.413,10.283
105788,106130.0,,,,,,21.497687,-55.017059,40.6009,91.78,-32.73,0.0,11.56,8.517,M0,1.38,18.458991,-14.181764,-33.265242,6.82e-06,1.754e-05,-3.69e-06,5.628081318417465,-0.9602288174457738,4.44961996e-07,-1.58679517e-07,,,Ind,1,105788,,0.0341350072949311,,11.638,11.338
105805,106147.0,204587.0,,Gl 830,,,21.500761,-12.51007,18.406,1015.17,-260.51,-84.1,9.11,7.785,K4/K5V,1.261,14.257376,-10.935535,-3.986783,-1.549e-05,0.00012604,-4.06e-06,5.628886014726608,-0.2183419091460412,4.9216830409e-06,-1.262988119e-06,,,Cap,1,105805,,0.0669884609416526,,,
105862,106204.0,,,,,,21.511754,-24.168617,44.6628,-240.47,-115.86,0.0,10.67,7.42,K7V,1.224,32.403607,-24.706161,-18.285994,-3.973e-05,-3.518e-05,-2.289e-05,5.631764087974746,-0.4218219459198875,-1.1658314576e-06,-5.6170513e-07,,,Cap,1,105862,,0.0937562006925879,,,
105866,106208.0,,,,,,21.51241,-30.956296,52.6039,7.7,-209.8,0.0,10.85,7.245,,1.206,35.877994,-27.34541,-27.058609,-2.07e-05,1.824e-05,-4.588e-05,5.631935804643217,-0.5402892859671337,3.73306534e-08,-1.017139101e-06,,,PsA,1,105866,,0.1101539309541414,,,
105876,106218.0,,,,,,21.514233,36.889618,50.4032,299.15,143.78,0.0,10.66,7.148,K3,1.03,32.073076,-24.421039,30.255797,2.75e-05,7.093e-05,2.81e-05,5.632413012301097,0.6438452903197037,1.4503201254e-06,6.97065109e-07,,,Cyg,1,105876,,0.1204481128573175,,10.732,10.602
105889,106231.0,,,GJ 4199,,,21.517141,23.335382,24.8016,134.06,-144.83,-23.0,9.23,7.258,K8,1.05,18.128823,-13.781913,9.824145,-1.95e-06,2.173e-05,-2.531e-05,5.633174268985676,0.4072792411380362,6.499412202e-07,-7.02155653e-07,,,Peg,1,105889,,0.1088428737943593,LO,9.3,9.16
105913,106255.0,,,Gl 831A,,,21.521833,-9.790663,8.2974,1161.8,-54.19,-56.7,11.96,12.365,M4e...,1.703,6.514846,-4.940104,-1.410878,-1.759e-05,7.199e-05,7.71e-06,5.634402692946731,-0.1708793128046637,5.6325653407e-06,-2.62720533e-07,,,Cap,1,105913,Gl 831,0.0009862794856312,BB,12.053,11.823
105944,106286.0,,,,,,21.527569,64.819257,31.8471,224.53,171.04,0.0,10.36,7.845,K7,1.5,10.809417,-8.170866,28.820673,1.84e-06,4.206e-05,1.124e-05,5.635904414831374,1.1313094597215412,1.088552157e-06,8.29225319e-07,,,Cep,1,105944,,0.0633869711256926,,10.422,10.302
105975,106317.0,,,,,,21.533562,-30.399692,41.4766,146.66,-99.38,0.0,11.81,8.721,,1.414,28.571895,-21.527741,-20.988368,9.67e-06,2.964e-05,-1.723e-05,5.637473356492759,-0.5305747178185563,7.110277439e-07,-4.81807835e-07,,,PsA,1,105975,,0.0282878538797013,,11.927,11.717
106008,106350.0,,,,,,21.539166,-20.969505,34.4116,-288.39,-124.13,0.0,11.39,8.706,,,25.691683,-19.298667,-12.314914,-3.482e-05,-3.402e-05,-1.934e-05,5.638940534150984,-0.3659869007431838,-1.3981541734e-06,-6.01799221e-07,,,Cap,1,106008,,0.0286813771266846,,11.471,11.281
106049,106391.0,,,,,,21.548354,-76.898735,36.5497,-264.13,-205.12,0.0,10.19,7.376,,1.037,6.63592,-4.960128,-35.598346,-5.637e-05,-1.63e-05,-8.24e-06,5.641345823289224,-1.3421361214359335,-1.2805383745e-06,-9.94449821e-07,,,Oct,1,106049,,0.0976337566582641,,10.248,10.138
106058,106400.0,205434.0,,,,,21.550229,62.002451,23.2396,370.9,194.3,0.0,9.34,7.509,K,1.163,8.741748,-6.526715,20.519816,9.51e-06,4.505e-05,1.028e-05,5.641836765021986,1.0821469144385836,1.7981739412e-06,9.41992981e-07,,,Cep,1,106058,,0.0863773746529183,V430,9.393,9.283
106097,106439.0,,,,,,21.55874,-2.505987,42.5713,175.47,-95.37,0.0,10.67,7.524,K7,1.61,34.135931,-25.369057,-1.861378,2.091e-05,2.958e-05,-1.966e-05,5.644064888647446,-0.0437377207095612,8.507025653e-07,-4.62366807e-07,,,Aqr,1,106097,,0.0851922326428547,,10.728,10.618
106098,106440.0,204961.0,,Gl 832,,,21.559441,-49.009006,4.9537,-46.18,-818.01,4.1,8.66,10.185,M1V,1.521,2.608354,-1.937731,-3.739143,-1.036e-05,6.31e-06,-1.605e-05,5.64424857298912,-0.855368519963395,-2.238869577e-07,-3.965824388e-06,,,Gru,1,106098,,0.0073451386815711,,,
106163,106505.0,,,,,,21.572065,5.683215,58.4112,136.69,-9.83,0.0,11.85,8.018,K7,1.193,46.772259,-34.507467,5.784358,2.32e-05,3.098e-05,-2.77e-06,5.647553303553425,0.0991908069996399,6.6269182e-07,-4.7657184e-08,,,Peg,1,106163,,0.0540505353708668,,11.982,11.752
106168,106510.0,,,,,,21.57252,-7.746074,52.5762,-27.68,67.87,0.0,10.7,7.096,K5V,1.15,41.925525,-30.923945,-7.08638,-2.31e-06,-7.06e-06,1.714e-05,5.647672531781265,-0.135194499873365,-1.341964268e-07,3.29043044e-07,,,Aqr,1,106168,,0.1263572018522653,,10.775,10.635
106192,106534.0,,,,,,21.577139,5.218319,56.3698,112.34,-17.02,0.0,10.78,7.025,K7,1.204,45.216818,-33.267232,5.126888,1.853e-05,2.448e-05,-4.63e-06,5.648881682597277,0.09107684099123,5.446396887e-07,-8.2515288e-08,,,Peg,1,106192,,0.1348962882591652,,10.853,10.713
106204,106546.0,,,,,,21.578719,-49.561099,40.6835,182.7,-96.88,0.0,11.13,8.083,K7,1.29,21.262316,-15.629572,-30.964134,9.62e-06,3.765e-05,-1.239e-05,5.649295297352701,-0.8650043527655638,8.857545944e-07,-4.69687493e-07,,,Ind,1,106204,,0.0509096369523093,,11.213,11.043
106214,106557.0,,,GJ 4205,,,21.580604,51.537103,17.9019,456.12,310.81,0.0,12.01,10.746,M:,1.8,8.975228,-6.590613,14.017387,6.41e-06,4.441e-05,1.678e-05,5.649788924156398,0.89949213493225,2.2113321598e-06,1.5068494e-06,,,Cyg,1,106214,,0.0043812698202249,,12.109,11.909
106353,106694.0,,,Gl 834A,,,21.610724,39.45571,20.9293,-207.32,-157.45,0.0,10.17,8.566,M0...,1.433,13.100184,-9.461811,13.300184,-4.09e-06,-2.3e-05,-1.233e-05,5.657674384237428,0.688632054782525,-1.0051157225e-06,-7.6333914e-07,,,Cyg,1,106353,Gl 834,0.0326287172143084,,10.563,10.093
106362,106704.0,205310.0,,,,,21.614136,-60.440162,36.036,154.71,1.83,0.0,10.09,7.306,K5V,1.379,14.421121,-10.396088,-31.345589,1.603e-05,2.176e-05,1.6e-07,5.658567533983395,-1.0548798283692125,7.500552452e-07,8.87209e-09,,,Ind,1,106362,,0.1041357861528434,,10.165,10.035
106449,106792.0,,,,,,21.630341,-25.200555,46.0617,208.0,-158.23,0.0,11.11,7.793,,1.298,33.911501,-24.228894,-19.612522,1.476e-05,4.654e-05,-3.197e-05,5.662810064608986,-0.4398326533060025,1.0084124556e-06,-7.67120686e-07,,,PsA,1,106449,,0.0664966857124675,,11.188,11.038
